region,started_at,finished_at,naive
Рівненська область,2022-03-08 05:54:42+00:00,2022-03-08 06:14:18+00:00,False
Волинська область,2022-03-08 06:00:05+00:00,2022-03-08 06:15:37+00:00,False
Волинська область,2022-03-08 07:06:21+00:00,2022-03-08 07:20:07+00:00,False
Київ,2022-03-08 09:39:16+00:00,2022-03-08 10:12:48+00:00,False
Вінницька область,2022-03-08 09:39:45+00:00,2022-03-08 10:11:00+00:00,False
Житомирська область,2022-03-08 09:42:56+00:00,2022-03-08 10:14:36+00:00,False
Полтавська область,2022-03-08 09:43:06+00:00,2022-03-08 10:42:45+00:00,False
Хмельницька область,2022-03-08 09:50:08+00:00,2022-03-08 10:20:08+00:00,True
Харківська область,2022-03-08 09:57:27+00:00,2022-03-08 10:27:27+00:00,True
Дніпропетровська область,2022-03-08 11:15:40+00:00,2022-03-08 11:33:37+00:00,False
Житомирська область,2022-03-08 11:39:33+00:00,2022-03-08 12:13:21+00:00,False
Чернігівська область,2022-03-08 12:15:56+00:00,2022-03-08 12:49:44+00:00,False
Миколаївська область,2022-03-08 12:53:27+00:00,2022-03-08 13:33:37+00:00,False
Одеська область,2022-03-08 12:53:33+00:00,2022-03-08 13:08:21+00:00,False
Черкаська область,2022-03-08 13:03:50+00:00,2022-03-08 13:28:06+00:00,False
Хмельницька область,2022-03-08 13:06:53+00:00,2022-03-08 13:32:29+00:00,False
Дніпропетровська область,2022-03-08 13:12:50+00:00,2022-03-08 13:28:20+00:00,False
Вінницька область,2022-03-08 13:19:55+00:00,2022-03-08 13:33:58+00:00,False
Вінницька область,2022-03-08 13:36:33+00:00,2022-03-08 13:55:14+00:00,False
Київ,2022-03-08 13:37:18+00:00,2022-03-08 14:26:49+00:00,False
Житомирська область,2022-03-08 13:41:47+00:00,2022-03-08 14:28:46+00:00,False
Чернігівська область,2022-03-08 13:43:14+00:00,2022-03-08 14:29:11+00:00,False
Кіровоградська область,2022-03-08 13:43:32+00:00,2022-03-08 14:28:58+00:00,False
Дніпропетровська область,2022-03-08 14:23:25+00:00,2022-03-08 14:44:03+00:00,False
Харківська область,2022-03-08 14:33:11+00:00,2022-03-08 15:03:11+00:00,True
Харківська область,2022-03-08 17:23:07+00:00,2022-03-08 17:53:07+00:00,True
Чернігівська область,2022-03-08 17:38:38+00:00,2022-03-08 19:06:27+00:00,False
Житомирська область,2022-03-08 18:14:15+00:00,2022-03-08 19:04:03+00:00,False
Вінницька область,2022-03-08 18:15:52+00:00,2022-03-08 18:45:15+00:00,False
Хмельницька область,2022-03-08 18:36:47+00:00,2022-03-08 19:08:27+00:00,False
Сумська область,2022-03-08 19:13:11+00:00,2022-03-08 19:48:55+00:00,False
Харківська область,2022-03-08 19:26:23+00:00,2022-03-08 19:56:23+00:00,True
Чернігівська область,2022-03-08 19:42:57+00:00,2022-03-08 21:25:14+00:00,False
Київ,2022-03-08 20:54:54+00:00,2022-03-08 21:21:22+00:00,False
Чернігівська область,2022-03-08 21:25:34+00:00,2022-03-08 21:55:34+00:00,True
Київ,2022-03-08 22:08:12+00:00,2022-03-08 22:39:32+00:00,False
Київська область,2022-03-08 22:11:45+00:00,2022-03-08 22:41:45+00:00,True
Київ,2022-03-09 02:38:24+00:00,2022-03-09 03:08:24+00:00,True
Житомирська область,2022-03-09 02:42:53+00:00,2022-03-09 04:24:44+00:00,False
Чернігівська область,2022-03-09 03:04:21+00:00,2022-03-09 03:34:21+00:00,True
Вінницька область,2022-03-09 03:42:23+00:00,2022-03-09 04:01:11+00:00,False
Київ,2022-03-09 04:02:45+00:00,2022-03-09 04:22:57+00:00,False
Полтавська область,2022-03-09 04:05:22+00:00,2022-03-09 04:25:37+00:00,False
Чернігівська область,2022-03-09 04:06:26+00:00,2022-03-09 04:36:26+00:00,True
Київська область,2022-03-09 04:09:02+00:00,2022-03-09 04:27:32+00:00,False
Чернігівська область,2022-03-09 04:42:41+00:00,2022-03-09 05:29:16+00:00,False
Полтавська область,2022-03-09 04:47:10+00:00,2022-03-09 05:56:31+00:00,False
Вінницька область,2022-03-09 06:42:44+00:00,2022-03-09 07:10:35+00:00,False
Харківська область,2022-03-09 06:43:23+00:00,2022-03-09 07:13:23+00:00,True
Київ,2022-03-09 06:46:46+00:00,2022-03-09 07:24:12+00:00,False
Житомирська область,2022-03-09 06:46:57+00:00,2022-03-09 07:24:26+00:00,False
Черкаська область,2022-03-09 06:50:38+00:00,2022-03-09 07:14:00+00:00,False
Київська область,2022-03-09 06:54:23+00:00,2022-03-09 07:28:20+00:00,False
Харківська область,2022-03-09 08:29:36+00:00,2022-03-09 08:59:36+00:00,True
Київ,2022-03-09 08:33:01+00:00,2022-03-09 09:06:42+00:00,False
Дніпропетровська область,2022-03-09 09:30:09+00:00,2022-03-09 09:50:13+00:00,False
Миколаївська область,2022-03-09 09:47:10+00:00,2022-03-09 10:37:33+00:00,False
Київ,2022-03-09 10:42:26+00:00,2022-03-09 11:12:26+00:00,True
Вінницька область,2022-03-09 10:43:37+00:00,2022-03-09 11:18:33+00:00,False
Полтавська область,2022-03-09 10:44:42+00:00,2022-03-09 11:33:09+00:00,False
Житомирська область,2022-03-09 10:45:51+00:00,2022-03-09 11:43:13+00:00,False
Черкаська область,2022-03-09 10:50:10+00:00,2022-03-09 11:19:25+00:00,False
Львівська область,2022-03-09 10:50:26+00:00,2022-03-09 11:12:10+00:00,False
Чернігівська область,2022-03-09 10:54:50+00:00,2022-03-09 11:29:32+00:00,False
Дніпропетровська область,2022-03-09 11:19:41+00:00,2022-03-09 11:39:08+00:00,False
Київ,2022-03-09 11:44:09+00:00,2022-03-09 12:14:31+00:00,False
Полтавська область,2022-03-09 11:49:10+00:00,2022-03-09 12:17:14+00:00,False
Дніпропетровська область,2022-03-09 11:51:52+00:00,2022-03-09 12:10:07+00:00,False
Харківська область,2022-03-09 13:26:27+00:00,2022-03-09 13:56:27+00:00,True
Вінницька область,2022-03-09 13:31:33+00:00,2022-03-09 14:10:36+00:00,False
Житомирська область,2022-03-09 13:39:07+00:00,2022-03-09 14:45:12+00:00,False
Черкаська область,2022-03-09 13:39:33+00:00,2022-03-09 14:49:45+00:00,False
Кіровоградська область,2022-03-09 13:41:30+00:00,2022-03-09 14:49:31+00:00,False
Київ,2022-03-09 13:48:22+00:00,2022-03-09 14:39:40+00:00,False
Волинська область,2022-03-09 16:00:05+00:00,2022-03-09 16:10:38+00:00,False
Волинська область,2022-03-09 16:19:45+00:00,2022-03-09 16:28:19+00:00,False
Рівненська область,2022-03-09 16:20:48+00:00,2022-03-09 16:27:05+00:00,False
Житомирська область,2022-03-09 16:28:30+00:00,2022-03-09 16:58:30+00:00,True
Вінницька область,2022-03-09 16:45:05+00:00,2022-03-09 17:00:09+00:00,False
Харківська область,2022-03-09 16:45:38+00:00,2022-03-09 17:15:38+00:00,True
Київ,2022-03-09 16:49:00+00:00,2022-03-09 18:08:01+00:00,False
Миколаївська область,2022-03-09 17:03:01+00:00,2022-03-09 17:33:01+00:00,True
Дніпропетровська область,2022-03-09 17:24:57+00:00,2022-03-09 17:42:22+00:00,False
Чернігівська область,2022-03-09 17:30:11+00:00,2022-03-09 17:36:55+00:00,False
Житомирська область,2022-03-09 17:36:42+00:00,2022-03-09 18:09:53+00:00,False
Київ,2022-03-09 18:42:12+00:00,2022-03-09 19:08:57+00:00,False
Полтавська область,2022-03-09 18:52:44+00:00,2022-03-09 19:06:20+00:00,False
Сумська область,2022-03-09 19:43:37+00:00,2022-03-09 20:57:43+00:00,False
Дніпропетровська область,2022-03-09 20:00:08+00:00,2022-03-09 20:51:36+00:00,False
Харківська область,2022-03-09 20:12:32+00:00,2022-03-09 20:42:32+00:00,True
Полтавська область,2022-03-09 20:42:21+00:00,2022-03-09 21:05:22+00:00,False
Чернігівська область,2022-03-09 21:08:29+00:00,2022-03-09 22:58:52+00:00,False
Київ,2022-03-09 21:53:23+00:00,2022-03-09 23:30:24+00:00,False
Житомирська область,2022-03-09 21:55:47+00:00,2022-03-09 22:25:47+00:00,True
Київська область,2022-03-09 22:03:20+00:00,2022-03-09 23:35:43+00:00,False
Вінницька область,2022-03-09 22:12:55+00:00,2022-03-09 22:31:05+00:00,False
Сумська область,2022-03-09 22:31:41+00:00,2022-03-09 23:47:37+00:00,False
Вінницька область,2022-03-09 22:36:59+00:00,2022-03-09 22:54:41+00:00,False
Полтавська область,2022-03-09 22:37:38+00:00,2022-03-09 23:11:17+00:00,False
Черкаська область,2022-03-09 22:39:35+00:00,2022-03-09 23:23:07+00:00,False
Кіровоградська область,2022-03-09 22:39:47+00:00,2022-03-09 23:12:00+00:00,False
Житомирська область,2022-03-09 23:19:45+00:00,2022-03-09 23:31:14+00:00,False
Харківська область,2022-03-09 23:53:50+00:00,2022-03-10 00:23:50+00:00,True
Рівненська область,2022-03-10 00:37:36+00:00,2022-03-10 00:54:53+00:00,False
Волинська область,2022-03-10 00:38:23+00:00,2022-03-10 00:49:06+00:00,False
Івано-Франківська область,2022-03-10 00:39:54+00:00,2022-03-10 00:54:21+00:00,False
Тернопільська область,2022-03-10 00:49:17+00:00,2022-03-10 01:03:11+00:00,False
Вінницька область,2022-03-10 01:33:52+00:00,2022-03-10 01:51:18+00:00,False
Житомирська область,2022-03-10 01:35:38+00:00,2022-03-10 01:59:24+00:00,False
Чернігівська область,2022-03-10 02:07:21+00:00,2022-03-10 03:14:51+00:00,False
Київ,2022-03-10 02:23:50+00:00,2022-03-10 05:46:59+00:00,False
Житомирська область,2022-03-10 02:38:42+00:00,2022-03-10 05:27:20+00:00,False
Чернігівська область,2022-03-10 05:02:04+00:00,2022-03-10 06:04:53+00:00,False
Миколаївська область,2022-03-10 05:33:07+00:00,2022-03-10 06:03:07+00:00,True
Київ,2022-03-10 06:41:17+00:00,2022-03-10 07:32:47+00:00,False
Вінницька область,2022-03-10 06:41:38+00:00,2022-03-10 07:06:42+00:00,False
Житомирська область,2022-03-10 06:42:59+00:00,2022-03-10 07:36:25+00:00,False
Чернігівська область,2022-03-10 06:46:30+00:00,2022-03-10 07:38:49+00:00,False
Харківська область,2022-03-10 06:47:31+00:00,2022-03-10 07:17:31+00:00,True
Сумська область,2022-03-10 08:00:59+00:00,2022-03-10 08:32:50+00:00,False
Вінницька область,2022-03-10 08:06:36+00:00,2022-03-10 08:20:37+00:00,False
Дніпропетровська область,2022-03-10 08:32:26+00:00,2022-03-10 08:51:31+00:00,False
Харківська область,2022-03-10 08:34:17+00:00,2022-03-10 09:04:17+00:00,True
Полтавська область,2022-03-10 08:40:38+00:00,2022-03-10 08:54:03+00:00,False
Чернігівська область,2022-03-10 09:10:58+00:00,2022-03-10 09:40:58+00:00,True
Харківська область,2022-03-10 09:30:54+00:00,2022-03-10 10:00:54+00:00,True
Житомирська область,2022-03-10 09:33:19+00:00,2022-03-10 10:14:53+00:00,False
Київ,2022-03-10 10:53:31+00:00,2022-03-10 11:53:40+00:00,False
Житомирська область,2022-03-10 11:14:24+00:00,2022-03-10 13:13:19+00:00,False
Вінницька область,2022-03-10 12:00:39+00:00,2022-03-10 12:29:48+00:00,False
Київ,2022-03-10 12:02:55+00:00,2022-03-10 13:09:31+00:00,False
Полтавська область,2022-03-10 12:06:29+00:00,2022-03-10 12:24:53+00:00,False
Харківська область,2022-03-10 12:07:32+00:00,2022-03-10 12:37:32+00:00,True
Кіровоградська область,2022-03-10 12:07:48+00:00,2022-03-10 13:14:49+00:00,False
Черкаська область,2022-03-10 12:11:56+00:00,2022-03-10 13:10:56+00:00,False
Дніпропетровська область,2022-03-10 12:38:27+00:00,2022-03-10 12:56:32+00:00,False
Полтавська область,2022-03-10 12:39:23+00:00,2022-03-10 13:10:29+00:00,False
Одеська область,2022-03-10 12:43:29+00:00,2022-03-10 13:13:29+00:00,True
Полтавська область,2022-03-10 13:47:42+00:00,2022-03-10 14:19:42+00:00,False
Чернігівська область,2022-03-10 13:59:35+00:00,2022-03-10 14:29:35+00:00,True
Харківська область,2022-03-10 14:03:39+00:00,2022-03-10 14:33:39+00:00,True
Дніпропетровська область,2022-03-10 14:14:51+00:00,2022-03-10 14:29:30+00:00,False
Одеська область,2022-03-10 14:22:43+00:00,2022-03-10 15:19:46+00:00,False
Вінницька область,2022-03-10 14:25:23+00:00,2022-03-10 14:44:25+00:00,False
Чернігівська область,2022-03-10 14:34:01+00:00,2022-03-10 14:57:08+00:00,False
Харківська область,2022-03-10 14:56:03+00:00,2022-03-10 15:26:03+00:00,True
Житомирська область,2022-03-10 15:03:08+00:00,2022-03-10 16:25:28+00:00,False
Житомирська область,2022-03-10 16:30:28+00:00,2022-03-10 16:43:19+00:00,False
Харківська область,2022-03-10 17:11:12+00:00,2022-03-10 17:41:12+00:00,True
Дніпропетровська область,2022-03-10 17:29:15+00:00,2022-03-10 17:52:40+00:00,False
Київ,2022-03-10 17:35:47+00:00,2022-03-10 18:05:47+00:00,True
Харківська область,2022-03-10 18:18:20+00:00,2022-03-10 18:48:20+00:00,True
Дніпропетровська область,2022-03-10 20:36:39+00:00,2022-03-10 20:51:06+00:00,False
Чернігівська область,2022-03-10 21:00:24+00:00,2022-03-10 22:30:53+00:00,False
Сумська область,2022-03-10 21:02:56+00:00,2022-03-10 21:32:56+00:00,True
Вінницька область,2022-03-10 21:05:06+00:00,2022-03-10 22:01:42+00:00,False
Київ,2022-03-10 21:07:14+00:00,2022-03-10 22:26:43+00:00,False
Кіровоградська область,2022-03-10 21:11:49+00:00,2022-03-10 22:18:09+00:00,False
